player_id,team_id,general_position,minutes_played,data
Xj5Y6KKaqb,zeQZBOzQKw,W,857,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.5661, 'goals_added_above_avg': 0.4082, 'count_actions': 169}, {'action_type': 'Fouling', 'goals_added_raw': 0.3443, 'goals_added_above_avg': 0.2616, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.045, 'goals_added_above_avg': -0.3613, 'count_actions': 21}, {'action_type': 'Passing', 'goals_added_raw': 0.12290000000000001, 'goals_added_above_avg': 0.0825, 'count_actions': 566}, {'action_type': 'Receiving', 'goals_added_raw': 1.5814, 'goals_added_above_avg': 0.6711, 'count_actions': 517}, {'action_type': 'Shooting', 'goals_added_raw': 0.8563000000000001, 'goals_added_above_avg': 0.4077, 'count_actions': 29}]"
Xj5Y6kWaqb,eVq3ya6MWO,AM,609,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0392, 'goals_added_above_avg': -0.0318, 'count_actions': 108}, {'action_type': 'Fouling', 'goals_added_raw': 0.03, 'goals_added_above_avg': 0.0016, 'count_actions': 25}, {'action_type': 'Interrupting', 'goals_added_raw': 0.19870000000000002, 'goals_added_above_avg': -0.1572, 'count_actions': 38}, {'action_type': 'Passing', 'goals_added_raw': 0.1057, 'goals_added_above_avg': -0.1246, 'count_actions': 258}, {'action_type': 'Receiving', 'goals_added_raw': 0.25070000000000003, 'goals_added_above_avg': -0.17320000000000002, 'count_actions': 248}, {'action_type': 'Shooting', 'goals_added_raw': 0.0944, 'goals_added_above_avg': -0.13670000000000002, 'count_actions': 4}]"
Xj5Y6xmaqb,KAqBN0Vqbg,ST,49,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0344, 'goals_added_above_avg': -0.0313, 'count_actions': 12}, {'action_type': 'Fouling', 'goals_added_raw': -0.0027, 'goals_added_above_avg': -0.008700000000000001, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0154, 'goals_added_above_avg': -0.034300000000000004, 'count_actions': 1}, {'action_type': 'Passing', 'goals_added_raw': -0.0067, 'goals_added_above_avg': 0.005200000000000001, 'count_actions': 14}, {'action_type': 'Receiving', 'goals_added_raw': 0.07350000000000001, 'goals_added_above_avg': -0.0129, 'count_actions': 15}, {'action_type': 'Shooting', 'goals_added_raw': 0.0651, 'goals_added_above_avg': 0.0322, 'count_actions': 1}]"
Xj5Y6zYAqb,vzqoOgNqap,CM,742,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.028200000000000003, 'goals_added_above_avg': -0.0364, 'count_actions': 120}, {'action_type': 'Fouling', 'goals_added_raw': -0.013800000000000002, 'goals_added_above_avg': -0.002, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': 0.00030000000000000003, 'goals_added_above_avg': -0.5213, 'count_actions': 63}, {'action_type': 'Passing', 'goals_added_raw': 0.0655, 'goals_added_above_avg': -0.1988, 'count_actions': 463}, {'action_type': 'Receiving', 'goals_added_raw': 0.07780000000000001, 'goals_added_above_avg': -0.2165, 'count_actions': 375}, {'action_type': 'Shooting', 'goals_added_raw': 0.0714, 'goals_added_above_avg': -0.1066, 'count_actions': 2}]"
Xj5Y9XmX5b,0KPqjA456v,DM,734,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.3845, 'goals_added_above_avg': 0.30920000000000003, 'count_actions': 119}, {'action_type': 'Fouling', 'goals_added_raw': -0.038400000000000004, 'goals_added_above_avg': -0.0097, 'count_actions': 21}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3685, 'goals_added_above_avg': -0.18680000000000002, 'count_actions': 68}, {'action_type': 'Passing', 'goals_added_raw': 0.0579, 'goals_added_above_avg': -0.2646, 'count_actions': 330}, {'action_type': 'Receiving', 'goals_added_raw': 0.5245000000000001, 'goals_added_above_avg': 0.3069, 'count_actions': 278}, {'action_type': 'Shooting', 'goals_added_raw': 0.405, 'goals_added_above_avg': 0.2636, 'count_actions': 16}]"
Xj5Y9zw05b,a2lqRX2Mr0,CB,605,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.12190000000000001, 'goals_added_above_avg': 0.10990000000000001, 'count_actions': 145}, {'action_type': 'Fouling', 'goals_added_raw': -0.2474, 'goals_added_above_avg': -0.1862, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6396000000000001, 'goals_added_above_avg': 0.16340000000000002, 'count_actions': 96}, {'action_type': 'Passing', 'goals_added_raw': 0.45890000000000003, 'goals_added_above_avg': 0.1223, 'count_actions': 439}, {'action_type': 'Receiving', 'goals_added_raw': 0.1264, 'goals_added_above_avg': -0.0063, 'count_actions': 343}, {'action_type': 'Shooting', 'goals_added_raw': 0.0118, 'goals_added_above_avg': -0.055200000000000006, 'count_actions': 1}]"
Xj5YLGKxMb,zeQZBOzQKw,CB,574,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1242, 'goals_added_above_avg': 0.11270000000000001, 'count_actions': 148}, {'action_type': 'Fouling', 'goals_added_raw': -0.0398, 'goals_added_above_avg': 0.0182, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2005, 'goals_added_above_avg': -0.25120000000000003, 'count_actions': 66}, {'action_type': 'Passing', 'goals_added_raw': 0.5755, 'goals_added_above_avg': 0.25620000000000004, 'count_actions': 601}, {'action_type': 'Receiving', 'goals_added_raw': 0.4425, 'goals_added_above_avg': 0.3166, 'count_actions': 538}, {'action_type': 'Shooting', 'goals_added_raw': 0.1854, 'goals_added_above_avg': 0.1218, 'count_actions': 6}]"
Xj5YyNjE5b,zeQZkL1MKw,CM,593,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0724, 'goals_added_above_avg': 0.0182, 'count_actions': 91}, {'action_type': 'Fouling', 'goals_added_raw': 0.2888, 'goals_added_above_avg': 0.302, 'count_actions': 19}, {'action_type': 'Interrupting', 'goals_added_raw': 0.3003, 'goals_added_above_avg': -0.1255, 'count_actions': 70}, {'action_type': 'Passing', 'goals_added_raw': 0.177, 'goals_added_above_avg': -0.048, 'count_actions': 377}, {'action_type': 'Receiving', 'goals_added_raw': 0.09280000000000001, 'goals_added_above_avg': -0.1258, 'count_actions': 312}, {'action_type': 'Shooting', 'goals_added_raw': 0.0112, 'goals_added_above_avg': -0.1232, 'count_actions': 1}]"
Xj5YyZOw5b,9z5k7Yg5A3,CB,813,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.1772, 'goals_added_above_avg': -0.19890000000000002, 'count_actions': 133}, {'action_type': 'Fouling', 'goals_added_raw': -0.04, 'goals_added_above_avg': 0.0361, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': 0.5388000000000001, 'goals_added_above_avg': -0.0858, 'count_actions': 136}, {'action_type': 'Passing', 'goals_added_raw': 0.5752, 'goals_added_above_avg': 0.1408, 'count_actions': 456}, {'action_type': 'Receiving', 'goals_added_raw': 0.216, 'goals_added_above_avg': 0.0342, 'count_actions': 292}, {'action_type': 'Shooting', 'goals_added_raw': 0.1479, 'goals_added_above_avg': 0.0558, 'count_actions': 4}]"
Xj5Yyz3y5b,19vQ2095K6,ST,13,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.008700000000000001, 'goals_added_above_avg': -0.006200000000000001, 'count_actions': 3}, {'action_type': 'Fouling', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0018000000000000002, 'count_actions': 0}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0063, 'goals_added_above_avg': -0.010700000000000001, 'count_actions': 2}, {'action_type': 'Passing', 'goals_added_raw': -0.0663, 'goals_added_above_avg': -0.061500000000000006, 'count_actions': 4}, {'action_type': 'Receiving', 'goals_added_raw': 0.022600000000000002, 'goals_added_above_avg': -0.0048000000000000004, 'count_actions': 2}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0097, 'count_actions': 0}]"
a35rB7Do5L,KAqBN0Vqbg,W,48,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0409, 'goals_added_above_avg': 0.0334, 'count_actions': 12}, {'action_type': 'Fouling', 'goals_added_raw': -0.0026000000000000003, 'goals_added_above_avg': -0.0055000000000000005, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0223, 'goals_added_above_avg': -0.0039000000000000003, 'count_actions': 3}, {'action_type': 'Passing', 'goals_added_raw': 0.0786, 'goals_added_above_avg': 0.0731, 'count_actions': 26}, {'action_type': 'Receiving', 'goals_added_raw': 0.09680000000000001, 'goals_added_above_avg': 0.055600000000000004, 'count_actions': 22}, {'action_type': 'Shooting', 'goals_added_raw': 0.042300000000000004, 'goals_added_above_avg': 0.021500000000000002, 'count_actions': 1}]"
a35rBOLG5L,a2lqRX2Mr0,FB,153,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.359, 'goals_added_above_avg': -0.37020000000000003, 'count_actions': 34}, {'action_type': 'Fouling', 'goals_added_raw': -0.0434, 'goals_added_above_avg': -0.0371, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1369, 'goals_added_above_avg': 0.0395, 'count_actions': 17}, {'action_type': 'Passing', 'goals_added_raw': 0.0414, 'goals_added_above_avg': -0.016800000000000002, 'count_actions': 82}, {'action_type': 'Receiving', 'goals_added_raw': 0.0049, 'goals_added_above_avg': -0.0339, 'count_actions': 62}, {'action_type': 'Shooting', 'goals_added_raw': 0.0383, 'goals_added_above_avg': 0.0183, 'count_actions': 2}]"
a35rBoxG5L,NWMWlBK5lz,FB,766,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.3136, 'goals_added_above_avg': 0.2576, 'count_actions': 154}, {'action_type': 'Fouling', 'goals_added_raw': -0.00030000000000000003, 'goals_added_above_avg': 0.031400000000000004, 'count_actions': 20}, {'action_type': 'Interrupting', 'goals_added_raw': 0.48560000000000003, 'goals_added_above_avg': -0.0021000000000000003, 'count_actions': 91}, {'action_type': 'Passing', 'goals_added_raw': 0.1898, 'goals_added_above_avg': -0.1013, 'count_actions': 365}, {'action_type': 'Receiving', 'goals_added_raw': 0.2258, 'goals_added_above_avg': 0.031200000000000002, 'count_actions': 268}, {'action_type': 'Shooting', 'goals_added_raw': 0.1789, 'goals_added_above_avg': 0.0786, 'count_actions': 5}]"
a35rKA2AqL,X0Oq66zq6D,DM,223,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0505, 'goals_added_above_avg': -0.0713, 'count_actions': 24}, {'action_type': 'Fouling', 'goals_added_raw': 0.0176, 'goals_added_above_avg': 0.023200000000000002, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1004, 'goals_added_above_avg': -0.061, 'count_actions': 20}, {'action_type': 'Passing', 'goals_added_raw': 0.0635, 'goals_added_above_avg': -0.023100000000000002, 'count_actions': 112}, {'action_type': 'Receiving', 'goals_added_raw': 0.009300000000000001, 'goals_added_above_avg': -0.0704, 'count_actions': 97}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.049300000000000004, 'count_actions': 1}]"
a35rKGpLqL,kRQabn8MKZ,W,869,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.6378, 'goals_added_above_avg': 0.48350000000000004, 'count_actions': 106}, {'action_type': 'Fouling', 'goals_added_raw': -0.0001, 'goals_added_above_avg': -0.0855, 'count_actions': 18}, {'action_type': 'Interrupting', 'goals_added_raw': 0.43210000000000004, 'goals_added_above_avg': 0.0221, 'count_actions': 36}, {'action_type': 'Passing', 'goals_added_raw': -0.30610000000000004, 'goals_added_above_avg': -0.3793, 'count_actions': 213}, {'action_type': 'Receiving', 'goals_added_raw': 0.6437, 'goals_added_above_avg': -0.27240000000000003, 'count_actions': 213}, {'action_type': 'Shooting', 'goals_added_raw': 0.4384, 'goals_added_above_avg': -0.0161, 'count_actions': 18}]"
a35rKYrAqL,EKXMeX3Q64,W,316,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0665, 'goals_added_above_avg': -0.11750000000000001, 'count_actions': 45}, {'action_type': 'Fouling', 'goals_added_raw': -0.0064, 'goals_added_above_avg': -0.0256, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0942, 'goals_added_above_avg': -0.069, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': 0.0172, 'goals_added_above_avg': -0.015300000000000001, 'count_actions': 123}, {'action_type': 'Receiving', 'goals_added_raw': 0.36310000000000003, 'goals_added_above_avg': 0.08940000000000001, 'count_actions': 95}, {'action_type': 'Shooting', 'goals_added_raw': 0.1168, 'goals_added_above_avg': -0.0176, 'count_actions': 6}]"
a35rlyZ4QL,WBLMvYAQxe,DM,428,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0111, 'goals_added_above_avg': -0.013000000000000001, 'count_actions': 52}, {'action_type': 'Fouling', 'goals_added_raw': 0.043000000000000003, 'goals_added_above_avg': 0.0487, 'count_actions': 13}, {'action_type': 'Interrupting', 'goals_added_raw': 0.042300000000000004, 'goals_added_above_avg': -0.255, 'count_actions': 41}, {'action_type': 'Passing', 'goals_added_raw': 0.22820000000000001, 'goals_added_above_avg': 0.0927, 'count_actions': 213}, {'action_type': 'Receiving', 'goals_added_raw': 0.0611, 'goals_added_above_avg': -0.1889, 'count_actions': 159}, {'action_type': 'Shooting', 'goals_added_raw': 0.0002, 'goals_added_above_avg': -0.1187, 'count_actions': 1}]"
a35ry7P2ML,kaDQ0wRqEv,ST,606,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.083, 'goals_added_above_avg': 0.1774, 'count_actions': 56}, {'action_type': 'Fouling', 'goals_added_raw': -0.0025, 'goals_added_above_avg': -0.074, 'count_actions': 16}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1696, 'goals_added_above_avg': -0.061700000000000005, 'count_actions': 21}, {'action_type': 'Passing', 'goals_added_raw': -0.38830000000000003, 'goals_added_above_avg': -0.21660000000000001, 'count_actions': 132}, {'action_type': 'Receiving', 'goals_added_raw': 1.7511, 'goals_added_above_avg': 0.5993, 'count_actions': 135}, {'action_type': 'Shooting', 'goals_added_raw': 0.7258, 'goals_added_above_avg': 0.3113, 'count_actions': 20}]"
a35ryZ7bML,19vQ2095K6,FB,58,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0205, 'goals_added_above_avg': 0.016300000000000002, 'count_actions': 13}, {'action_type': 'Fouling', 'goals_added_raw': -0.0031000000000000003, 'goals_added_above_avg': -0.0007, 'count_actions': 1}, {'action_type': 'Interrupting', 'goals_added_raw': 0.07780000000000001, 'goals_added_above_avg': 0.0409, 'count_actions': 7}, {'action_type': 'Passing', 'goals_added_raw': -0.0342, 'goals_added_above_avg': -0.0562, 'count_actions': 48}, {'action_type': 'Receiving', 'goals_added_raw': 0.0296, 'goals_added_above_avg': 0.0149, 'count_actions': 41}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0076, 'count_actions': 0}]"
aDQ0LoylQE,jYQJ8EW5GR,FB,546,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1904, 'goals_added_above_avg': 0.1505, 'count_actions': 59}, {'action_type': 'Fouling', 'goals_added_raw': 0.0324, 'goals_added_above_avg': 0.055, 'count_actions': 13}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2882, 'goals_added_above_avg': -0.059500000000000004, 'count_actions': 56}, {'action_type': 'Passing', 'goals_added_raw': -0.024300000000000002, 'goals_added_above_avg': -0.2318, 'count_actions': 209}, {'action_type': 'Receiving', 'goals_added_raw': 0.1501, 'goals_added_above_avg': 0.0115, 'count_actions': 130}, {'action_type': 'Shooting', 'goals_added_raw': 0.08420000000000001, 'goals_added_above_avg': 0.0128, 'count_actions': 4}]"
aDQ0NJKG5E,a2lqR4JMr0,ST,118,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.4949, 'goals_added_above_avg': -0.47250000000000003, 'count_actions': 15}, {'action_type': 'Fouling', 'goals_added_raw': 0.0128, 'goals_added_above_avg': -0.0032, 'count_actions': 4}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1592, 'goals_added_above_avg': 0.1192, 'count_actions': 6}, {'action_type': 'Passing', 'goals_added_raw': -0.1398, 'goals_added_above_avg': -0.0961, 'count_actions': 19}, {'action_type': 'Receiving', 'goals_added_raw': 0.8868, 'goals_added_above_avg': 0.6378, 'count_actions': 24}, {'action_type': 'Shooting', 'goals_added_raw': 0.2328, 'goals_added_above_avg': 0.1449, 'count_actions': 6}]"
aDQ0Njb35E,kRQabn8MKZ,W,196,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.2765, 'goals_added_above_avg': 0.2429, 'count_actions': 38}, {'action_type': 'Fouling', 'goals_added_raw': -0.0103, 'goals_added_above_avg': -0.0244, 'count_actions': 6}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0738, 'goals_added_above_avg': -0.024800000000000003, 'count_actions': 9}, {'action_type': 'Passing', 'goals_added_raw': -0.44380000000000003, 'goals_added_above_avg': -0.45790000000000003, 'count_actions': 45}, {'action_type': 'Receiving', 'goals_added_raw': 0.3346, 'goals_added_above_avg': 0.1515, 'count_actions': 53}, {'action_type': 'Shooting', 'goals_added_raw': 0.0946, 'goals_added_above_avg': 0.0048000000000000004, 'count_actions': 2}]"
aDQ0PGv3QE,zeQZBOzQKw,FB,269,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1097, 'goals_added_above_avg': 0.108, 'count_actions': 69}, {'action_type': 'Fouling', 'goals_added_raw': 0.2882, 'goals_added_above_avg': 0.2758, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.12480000000000001, 'goals_added_above_avg': -0.0146, 'count_actions': 12}, {'action_type': 'Passing', 'goals_added_raw': -0.115, 'goals_added_above_avg': -0.13090000000000002, 'count_actions': 104}, {'action_type': 'Receiving', 'goals_added_raw': 0.192, 'goals_added_above_avg': -0.08750000000000001, 'count_actions': 114}, {'action_type': 'Shooting', 'goals_added_raw': 0.007, 'goals_added_above_avg': -0.1066, 'count_actions': 1}]"
aDQ0PJpPQE,EKXMeX3Q64,ST,773,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.19210000000000002, 'goals_added_above_avg': -0.0456, 'count_actions': 61}, {'action_type': 'Fouling', 'goals_added_raw': 0.028800000000000003, 'goals_added_above_avg': -0.0761, 'count_actions': 18}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1821, 'goals_added_above_avg': -0.07970000000000001, 'count_actions': 39}, {'action_type': 'Passing', 'goals_added_raw': -0.24450000000000002, 'goals_added_above_avg': 0.0414, 'count_actions': 156}, {'action_type': 'Receiving', 'goals_added_raw': 2.1054, 'goals_added_above_avg': 0.47440000000000004, 'count_actions': 159}, {'action_type': 'Shooting', 'goals_added_raw': 0.4864, 'goals_added_above_avg': -0.0893, 'count_actions': 18}]"
aDQ0PZY3QE,NPqxKXZ59d,AM,861,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0821, 'goals_added_above_avg': -0.19460000000000002, 'count_actions': 123}, {'action_type': 'Fouling', 'goals_added_raw': 0.0219, 'goals_added_above_avg': -0.0738, 'count_actions': 12}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2529, 'goals_added_above_avg': -0.1398, 'count_actions': 34}, {'action_type': 'Passing', 'goals_added_raw': -0.1245, 'goals_added_above_avg': -0.4202, 'count_actions': 314}, {'action_type': 'Receiving', 'goals_added_raw': 0.7588, 'goals_added_above_avg': -0.10070000000000001, 'count_actions': 294}, {'action_type': 'Shooting', 'goals_added_raw': 0.5871000000000001, 'goals_added_above_avg': 0.13870000000000002, 'count_actions': 19}]"
aDQ0PjypQE,wvq9B9wQWn,CB,811,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.08660000000000001, 'goals_added_above_avg': 0.07050000000000001, 'count_actions': 100}, {'action_type': 'Fouling', 'goals_added_raw': -0.0235, 'goals_added_above_avg': 0.0584, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.28140000000000004, 'goals_added_above_avg': -0.3569, 'count_actions': 86}, {'action_type': 'Passing', 'goals_added_raw': 0.5332, 'goals_added_above_avg': 0.082, 'count_actions': 566}, {'action_type': 'Receiving', 'goals_added_raw': 0.1998, 'goals_added_above_avg': 0.0219, 'count_actions': 445}, {'action_type': 'Shooting', 'goals_added_raw': 0.11960000000000001, 'goals_added_above_avg': 0.029900000000000003, 'count_actions': 2}]"
aDQ0PkRRQE,jYQJ8EW5GR,DM,361,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0855, 'goals_added_above_avg': -0.11860000000000001, 'count_actions': 74}, {'action_type': 'Fouling', 'goals_added_raw': -0.0303, 'goals_added_above_avg': -0.019200000000000002, 'count_actions': 9}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1753, 'goals_added_above_avg': -0.0833, 'count_actions': 38}, {'action_type': 'Passing', 'goals_added_raw': 0.121, 'goals_added_above_avg': -0.0227, 'count_actions': 196}, {'action_type': 'Receiving', 'goals_added_raw': 0.0468, 'goals_added_above_avg': -0.0713, 'count_actions': 166}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0722, 'count_actions': 0}]"
aDQ0PnvBQE,kRQabn8MKZ,W,444,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.3005, 'goals_added_above_avg': 0.2549, 'count_actions': 39}, {'action_type': 'Fouling', 'goals_added_raw': -0.0047, 'goals_added_above_avg': -0.051800000000000006, 'count_actions': 5}, {'action_type': 'Interrupting', 'goals_added_raw': 0.1057, 'goals_added_above_avg': -0.0918, 'count_actions': 19}, {'action_type': 'Passing', 'goals_added_raw': 0.0884, 'goals_added_above_avg': 0.0881, 'count_actions': 149}, {'action_type': 'Receiving', 'goals_added_raw': 0.447, 'goals_added_above_avg': -0.11410000000000001, 'count_actions': 98}, {'action_type': 'Shooting', 'goals_added_raw': 0.1569, 'goals_added_above_avg': -0.0951, 'count_actions': 7}]"
aDQ0aG9pME,KAqBN0Vqbg,W,650,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.0785, 'goals_added_above_avg': -0.1716, 'count_actions': 133}, {'action_type': 'Fouling', 'goals_added_raw': -0.0196, 'goals_added_above_avg': -0.0845, 'count_actions': 7}, {'action_type': 'Interrupting', 'goals_added_raw': 0.2003, 'goals_added_above_avg': -0.0981, 'count_actions': 24}, {'action_type': 'Passing', 'goals_added_raw': 0.3514, 'goals_added_above_avg': 0.37560000000000004, 'count_actions': 309}, {'action_type': 'Receiving', 'goals_added_raw': 0.7851, 'goals_added_above_avg': 0.005, 'count_actions': 281}, {'action_type': 'Shooting', 'goals_added_raw': 0.3708, 'goals_added_above_avg': 0.012400000000000001, 'count_actions': 11}]"
aDQ0aNE3ME,kRQand1MKZ,CB,177,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0582, 'goals_added_above_avg': 0.054700000000000006, 'count_actions': 6}, {'action_type': 'Fouling', 'goals_added_raw': 0.0031000000000000003, 'goals_added_above_avg': 0.021, 'count_actions': 2}, {'action_type': 'Interrupting', 'goals_added_raw': 0.11130000000000001, 'goals_added_above_avg': -0.028, 'count_actions': 22}, {'action_type': 'Passing', 'goals_added_raw': 0.0825, 'goals_added_above_avg': -0.0159, 'count_actions': 54}, {'action_type': 'Receiving', 'goals_added_raw': -0.0008, 'goals_added_above_avg': -0.0396, 'count_actions': 42}, {'action_type': 'Shooting', 'goals_added_raw': 0, 'goals_added_above_avg': -0.0196, 'count_actions': 0}]"
aDQ0aVkWME,mvzqoLZQap,ST,183,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.06960000000000001, 'goals_added_above_avg': -0.0471, 'count_actions': 20}, {'action_type': 'Fouling', 'goals_added_raw': 0.2549, 'goals_added_above_avg': 0.2361, 'count_actions': 7}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0529, 'goals_added_above_avg': -0.022, 'count_actions': 8}, {'action_type': 'Passing', 'goals_added_raw': 0.0713, 'goals_added_above_avg': 0.1015, 'count_actions': 24}, {'action_type': 'Receiving', 'goals_added_raw': 0.2771, 'goals_added_above_avg': -0.0403, 'count_actions': 29}, {'action_type': 'Shooting', 'goals_added_raw': 0.0524, 'goals_added_above_avg': -0.06430000000000001, 'count_actions': 1}]"
aDQ0aVwlME,pzeQZ6xQKw,CB,790,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.1583, 'goals_added_above_avg': 0.1426, 'count_actions': 251}, {'action_type': 'Fouling', 'goals_added_raw': -0.027800000000000002, 'goals_added_above_avg': 0.0521, 'count_actions': 3}, {'action_type': 'Interrupting', 'goals_added_raw': 0.6624, 'goals_added_above_avg': 0.040600000000000004, 'count_actions': 91}, {'action_type': 'Passing', 'goals_added_raw': 0.5627, 'goals_added_above_avg': 0.1232, 'count_actions': 594}, {'action_type': 'Receiving', 'goals_added_raw': 0.298, 'goals_added_above_avg': 0.1247, 'count_actions': 536}, {'action_type': 'Shooting', 'goals_added_raw': 0.08170000000000001, 'goals_added_above_avg': -0.0058000000000000005, 'count_actions': 3}]"
aDQ0lp9pQE,zeQZBOzQKw,CM,325,"[{'action_type': 'Dribbling', 'goals_added_raw': -0.30810000000000004, 'goals_added_above_avg': -0.3431, 'count_actions': 65}, {'action_type': 'Fouling', 'goals_added_raw': 0.22610000000000002, 'goals_added_above_avg': 0.2214, 'count_actions': 11}, {'action_type': 'Interrupting', 'goals_added_raw': -0.0947, 'goals_added_above_avg': -0.2978, 'count_actions': 23}, {'action_type': 'Passing', 'goals_added_raw': -0.1272, 'goals_added_above_avg': -0.2092, 'count_actions': 140}, {'action_type': 'Receiving', 'goals_added_raw': 0.5796, 'goals_added_above_avg': 0.39390000000000003, 'count_actions': 128}, {'action_type': 'Shooting', 'goals_added_raw': 0.13, 'goals_added_above_avg': 0.0296, 'count_actions': 4}]"
aDQ0lryRQE,lgpMOvnQzy,FB,193,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0269, 'goals_added_above_avg': 0.0128, 'count_actions': 28}, {'action_type': 'Fouling', 'goals_added_raw': -0.0111, 'goals_added_above_avg': -0.0032, 'count_actions': 8}, {'action_type': 'Interrupting', 'goals_added_raw': 0.027, 'goals_added_above_avg': -0.0959, 'count_actions': 13}, {'action_type': 'Passing', 'goals_added_raw': 0.023200000000000002, 'goals_added_above_avg': -0.050100000000000006, 'count_actions': 91}, {'action_type': 'Receiving', 'goals_added_raw': 0.0129, 'goals_added_above_avg': -0.0361, 'count_actions': 77}, {'action_type': 'Shooting', 'goals_added_raw': 0.0309, 'goals_added_above_avg': 0.0056, 'count_actions': 1}]"
aDQ0x9bpQE,lgpMOvnQzy,ST,80,"[{'action_type': 'Dribbling', 'goals_added_raw': 0.0285, 'goals_added_above_avg': 0.0402, 'count_actions': 14}, {'action_type': 'Fouling', 'goals_added_raw': -0.0032, 'goals_added_above_avg': -0.0117, 'count_actions': 7}, {'action_type': 'Interrupting', 'goals_added_raw': 0.0952, 'goals_added_above_avg': 0.0641, 'count_actions': 7}, {'action_type': 'Passing', 'goals_added_raw': -0.0947, 'goals_added_above_avg': -0.0751, 'count_actions': 12}, {'action_type': 'Receiving', 'goals_added_raw': 0.062400000000000004, 'goals_added_above_avg': -0.0816, 'count_actions': 17}, {'action_type': 'Shooting', 'goals_added_raw': 0.0347, 'goals_added_above_avg': -0.0167, 'count_actions': 1}]"
